"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2495, 1.134461164474490e-02, 1.383305341005330e-02, 2.605001831639008e-03, 1.393924014564829e-05, -2.188610736797174e-05, 1.966512945770511e-08, 2.234590330886215e-06, -3.284362138801869e-01, 5.722089400193099e-01, -6.595130716074218e-01
2521, 1.328635215759280e-02, 1.496464014053340e-02, 2.628561890139583e-03, 1.305107870419671e-05, -2.249362449753034e-05, 2.033196868446169e-08, 1.841191603851078e-06, -3.199027893782012e-01, 6.124189016730033e-01, -6.907345240456084e-01
2547, 1.542121171951290e-02, 1.608993858098980e-02, 2.685022400501415e-03, 1.222483070698853e-05, -2.302476274130213e-05, 2.088767844679834e-08, 1.207895686720744e-06, -3.052401312710117e-01, 6.404767381569213e-01, -7.093301116899278e-01
2573, 1.774638891220090e-02, 1.720915734767910e-02, 2.730408043822742e-03, 1.146340603548102e-05, -2.329450906721074e-05, 2.226897117858266e-08, 6.466770757397082e-07, -3.018213076037059e-01, 6.899101426460348e-01, -7.528618103532022e-01
2599, 2.023851871490480e-02, 1.832416467368600e-02, 2.769991138454267e-03, 1.130728198191837e-05, -2.460811316884723e-05, 2.436701769423300e-08, -1.612136464812637e-07, -3.002256071852635e-01, 7.388852457332119e-01, -7.973766905448125e-01
2625, 2.291005849838260e-02, 1.943397335708140e-02, 2.665048720376114e-03, 1.029104023544915e-05, -2.385825147758203e-05, 2.335992659232895e-08, -1.005981776658123e-06, -2.917029234891091e-01, 7.709723317447786e-01, -8.241579537347653e-01
2651, 2.576607465744020e-02, 2.053830586373810e-02, 2.561057669111338e-03, 9.796012428866990e-06, -2.408500134450116e-05, 2.367585634410219e-08, -2.034182221111749e-06, -2.847029014451304e-01, 8.022541873338686e-01, -8.511457966816889e-01
2677, 2.879580855369570e-02, 2.163846604526040e-02, 2.437242674459771e-03, 9.379968797439814e-06, -2.420656306163378e-05, 2.415466266561033e-08, -3.530849927036526e-06, -2.780017037374991e-01, 8.308957426738757e-01, -8.760524534422722e-01
2703, 3.199326992034910e-02, 2.273553423583510e-02, 2.377724911969030e-03, 9.018181748872018e-06, -2.434608327681912e-05, 2.447839539319164e-08, -4.892417443224591e-06, -2.645641091580033e-01, 8.366162741880704e-01, -8.773507306648550e-01
2729, 3.537228703498840e-02, 2.382827177643780e-02, 2.434871635000064e-03, 8.987474847207028e-06, -2.536697049155680e-05, 2.741208307128247e-08, -5.208115056774916e-06, -2.500088333178647e-01, 8.365045138520338e-01, -8.729648675711464e-01
2755, 3.891497850418090e-02, 2.491953969001770e-02, 2.599674200321403e-03, 8.745887070533646e-06, -2.555155388012544e-05, 2.649975177257402e-08, -3.747082392847089e-06, -2.359491540355678e-01, 8.144848544262201e-01, -8.479105940626512e-01
2781, 4.259017109870910e-02, 2.601420320570470e-02, 2.812035912274045e-03, 8.430519847667284e-06, -2.583376998670065e-05, 3.001269660008245e-08, 1.896825860005387e-07, -2.371882993887849e-01, 8.563876393426155e-01, -8.885642313034088e-01
2807, 4.645630717277530e-02, 2.710510604083540e-02, 2.872434691186550e-03, 8.068017903015601e-06, -2.599147489779458e-05, 3.363134943972649e-08, 4.194986883157643e-06, -2.466469742291530e-01, 9.421915216486364e-01, -9.738533983884745e-01
2833, 5.049252510070800e-02, 2.819604612886910e-02, 2.727066842059761e-03, 7.384283112488649e-06, -2.490665980705897e-05, 3.378498720661737e-08, 7.448552407949657e-06, -2.611808242367737e-01, 1.035649680162372e+00, -1.068000228472114e+00
2859, 5.469727516174320e-02, 2.928791008889680e-02, 2.365860723464196e-03, 7.266315088919493e-06, -2.564326918151937e-05, 3.342070282956816e-08, 7.074187489846901e-06, -2.793855494424525e-01, 1.150955930450474e+00, -1.184316539416042e+00
2885, 5.909299850463870e-02, 3.037821687757970e-02, 1.698957092205825e-03, 7.422863622425243e-06, -2.698010791880881e-05, 3.383976159250451e-08, 1.399117001092707e-06, -2.932436130820899e-01, 1.261127316747112e+00, -1.294700908818200e+00
2911, 6.365954875946039e-02, 3.147093951702120e-02, 8.262192596850569e-04, 7.451954194223069e-06, -2.732777575044644e-05, 2.746192253099618e-08, -9.468333084414649e-06, -3.044742794762750e-01, 1.343885162872496e+00, -1.377892536925024e+00
2937, 6.838649511337280e-02, 3.256905823946000e-02, -1.476623224447764e-04, 7.997615086021714e-06, -2.919495336857472e-05, 2.411050326710196e-08, -2.597812837818655e-05, -3.075609411048535e-01, 1.412163811545926e+00, -1.445211112651693e+00
2963, 7.332068681716920e-02, 3.366525098681450e-02, -8.756737299512552e-04, 8.857474313808511e-06, -3.203776562059212e-05, 2.129689896232433e-08, -4.460947570701070e-05, -2.943489077271536e-01, 1.407547798745987e+00, -1.437937152119048e+00
2989, 7.843562960624691e-02, 3.476550802588460e-02, -1.134586119286676e-03, 8.802421875341608e-06, -3.096232816535560e-05, 1.618800674516802e-08, -5.945433538555660e-05, -2.637151301886224e-01, 1.311404152277474e+00, -1.337597559382357e+00
3015, 8.375442028045650e-02, 3.586603328585620e-02, -5.358681071255568e-04, 8.919969334728345e-06, -3.137742809360112e-05, 1.735850704292330e-08, -6.560378232045927e-05, -2.310011484803488e-01, 1.199382238454931e+00, -1.221363404438287e+00
3041, 8.928063511848450e-02, 3.696753084659580e-02, 7.845176548219633e-04, 8.220652490393224e-06, -2.861767556644447e-05, 1.513344278335435e-08, -6.088829734546352e-05, -2.005082651786816e-01, 1.071607688853486e+00, -1.090167629087711e+00
3067, 9.501701593399051e-02, 3.806984424591060e-02, 2.882960708064802e-03, 7.569507122567199e-06, -2.808660136848426e-05, 3.095556198409238e-08, -4.430562192583457e-05, -1.747501089870540e-01, 1.011030443171189e+00, -1.025921244326089e+00
3093, 1.010102331638340e-01, 3.916422650218010e-02, 4.982183825422011e-03, 7.641808040372725e-06, -3.167521199888841e-05, 4.108395706925591e-08, -2.369284423256102e-05, -1.777728381067584e-01, 1.048947318510599e+00, -1.063850416450750e+00
3119, 1.072062253952030e-01, 4.026277735829350e-02, 6.025799109306713e-03, 6.800603607720788e-06, -2.972172180972626e-05, 4.879802313925950e-08, -6.114377332529085e-06, -1.852385344815695e-01, 1.128447599667716e+00, -1.143508194250163e+00
3145, 1.136637628078460e-01, 4.135302454233170e-02, 6.593550979525699e-03, 6.300469523619368e-06, -2.812121594326118e-05, 5.456141538856927e-08, 7.112342189988214e-06, -1.867643102810561e-01, 1.192996102490887e+00, -1.207478737851211e+00
3171, 1.203565001487730e-01, 4.244164749979970e-02, 7.681450320458243e-03, 5.884768856548461e-06, -2.792360857622434e-05, 6.429646164265009e-08, 2.431952531310759e-05, -1.834852289609204e-01, 1.203974744966089e+00, -1.217841312080071e+00
3197, 1.272729039192200e-01, 4.353231564164160e-02, 8.763552358975198e-03, 5.415938566220134e-06, -2.854210632364245e-05, 7.542415751368043e-08, 4.371756838335363e-05, -1.864706397732451e-01, 1.262915550459635e+00, -1.276579787285281e+00
3223, 1.344466507434840e-01, 4.461721703410150e-02, 8.550286252188549e-03, 4.037901837967834e-06, -2.292790223825567e-05, 7.842290504897016e-08, 5.728859768971667e-05, -2.032583618102018e-01, 1.438891225120370e+00, -1.453150650827379e+00
3249, 1.419069468975070e-01, 4.568861797451970e-02, 7.457686628381901e-03, 4.093712159161498e-06, -2.266191210786430e-05, 7.726991898525040e-08, 5.836592391188195e-05, -2.158314806839943e-01, 1.604718640055424e+00, -1.619144307055512e+00
3275, 1.496536135673520e-01, 4.674641042947770e-02, 6.995687160329389e-03, 3.800502531251631e-06, -2.103025593627033e-05, 8.262985442070518e-08, 5.903767141621383e-05, -2.120342222912369e-01, 1.663262103566878e+00, -1.676695133377676e+00
3301, 1.576814949512480e-01, 4.779172688722610e-02, 7.512618485587070e-03, 4.690120674945494e-06, -2.934946752958002e-05, 9.284505869065167e-08, 6.144305692552626e-05, -2.083576481690814e-01, 1.702629742604414e+00, -1.715318478391565e+00
3327, 1.660248339176180e-01, 4.881371930241580e-02, 7.051341107616620e-03, 4.721427996985072e-06, -2.907577205395393e-05, 9.369431842314132e-08, 6.017941839062371e-05, -2.010229628018361e-01, 1.748747113432281e+00, -1.760238259937658e+00
3353, 1.746245622634890e-01, 4.983090236783030e-02, 6.533767782887572e-03, 3.298701078790810e-06, -1.968122370948509e-05, 8.864030254378995e-08, 6.315650958586448e-05, -1.956118965372878e-01, 1.773965432719901e+00, -1.784691468040814e+00
3379, 1.835020482540130e-01, 5.083692073822020e-02, 6.191847154043580e-03, 4.449515214898416e-06, -2.857391088070189e-05, 9.586285033181767e-08, 6.149137142693954e-05, -1.958646156279079e-01, 1.838365385207129e+00, -1.848752294994735e+00
3405, 1.926559209823610e-01, 5.183169245719910e-02, 5.214532300237751e-03, 3.455353858285304e-06, -2.006722042144287e-05, 9.161159978768977e-08, 6.010856791055304e-05, -1.897007326249192e-01, 1.868971027408053e+00, -1.878546264596481e+00
3431, 2.020680904388430e-01, 5.282276868820190e-02, 4.917305529286892e-03, 3.539665150540334e-06, -2.024030889869008e-05, 8.877926450338375e-08, 5.888263255473852e-05, -1.885187119391869e-01, 1.909428895605928e+00, -1.918697790368522e+00
3457, 2.117756903171540e-01, 5.379525944590570e-02, 5.439784090703036e-03, 4.236978671879732e-06, -2.771681694727420e-05, 1.008413097872274e-07, 6.096175902811820e-05, -1.804974000998259e-01, 1.914521241725742e+00, -1.922993620820470e+00
3483, 2.217475175857540e-01, 5.476229265332220e-02, 5.581690424953874e-03, 4.083882016766861e-06, -2.840250763361546e-05, 1.012605323203241e-07, 6.406159635194521e-05, -1.790823851943388e-01, 1.956674234954216e+00, -1.964844937541167e+00
3509, 2.320270836353300e-01, 5.570466443896290e-02, 4.724483770416317e-03, 4.105413489604727e-06, -2.818141256205353e-05, 1.012147101995741e-07, 6.312053970869102e-05, -1.778762936341947e-01, 2.057046180391522e+00, -2.064714592672019e+00
3535, 2.426079511642460e-01, 5.662427470088010e-02, 3.664270892324589e-03, 3.764345520745309e-06, -2.654856751155742e-05, 1.025699976512800e-07, 6.325339491454108e-05, -1.752747464452790e-01, 2.140599613751213e+00, -2.147760751294489e+00
3561, 2.535301446914670e-01, 5.749983713030820e-02, 1.590948199322443e-03, 3.300984362076077e-06, -2.007115836644562e-05, 9.271952532285158e-08, 5.602747151667553e-05, -1.721180853812476e-01, 2.300562359102895e+00, -2.306987803449855e+00
3587, 2.647941112518310e-01, 5.832639336586000e-02, -1.165328019856584e-04, 4.023833454218366e-06, -2.511526677347483e-05, 9.599021136064336e-08, 4.393614095480635e-05, -1.621714574888475e-01, 2.371572754040146e+00, -2.377108850082642e+00
3613, 2.764054536819460e-01, 5.909530073404310e-02, -1.128095620521923e-03, 4.021384433542641e-06, -2.428767256564791e-05, 9.405900446119177e-08, 3.594613544293240e-05, -1.470343116136901e-01, 2.378381166216871e+00, -2.382918281488038e+00
3639, 2.883291840553280e-01, 5.982166528701780e-02, -2.007988741996908e-03, 4.190257695554895e-06, -2.502563868291197e-05, 9.469229535271211e-08, 2.947155837573941e-05, -1.360226781984641e-01, 2.413467641620046e+00, -2.417291813213264e+00
3665, 3.005529642105100e-01, 6.050977110862730e-02, -2.901795657785057e-03, 3.905431883290274e-06, -1.834394898808494e-05, 8.380237238849599e-08, 2.537572457231608e-05, -1.281098188546182e-01, 2.432696661530544e+00, -2.436065348126491e+00
3691, 3.130726814270020e-01, 6.115816161036490e-02, -2.560949816901886e-03, 4.176397920200840e-06, -2.510244639135164e-05, 9.457495773800296e-08, 2.623895899799485e-05, -1.170962762758281e-01, 2.422760425567146e+00, -2.425586573742593e+00
3717, 3.258830904960630e-01, 6.176609918475150e-02, -2.908689268682374e-03, 4.121456401844848e-06, -2.498568800720091e-05, 9.406442295268626e-08, 2.577645379142194e-05, -1.094811830310104e-01, 2.483127523342046e+00, -2.485539135675578e+00
3743, 3.389919400215150e-01, 6.232085451483730e-02, -3.829650877150938e-03, 4.191851446577137e-06, -2.415944480212438e-05, 9.364219933292015e-08, 2.292735285173200e-05, -9.969550899548529e-02, 2.551320891576112e+00, -2.553267191020224e+00
3769, 3.523894548416140e-01, 6.282301247119899e-02, -4.461520466592098e-03, 4.236141239353575e-06, -2.329645232385573e-05, 9.437144396942190e-08, 2.213454153804402e-05, -8.894057312662172e-02, 2.573332112314777e+00, -2.574868474712916e+00
3795, 3.660713136196140e-01, 6.326690316200261e-02, -4.718142717535360e-03, 3.802433738235111e-06, -1.909785766138916e-05, 9.340674963557661e-08, 2.665497637764425e-05, -7.651849446672497e-02, 2.602580090785931e+00, -2.603704708471350e+00
3821, 3.800389170646670e-01, 6.363599747419360e-02, -5.899761886639758e-03, 3.828899768619886e-06, -1.826390269341455e-05, 9.564334370980173e-08, 2.483597984986393e-05, -6.105121027943093e-02, 2.704043422064703e+00, -2.704731841133689e+00
3847, 3.942807912826540e-01, 6.392400711774830e-02, -7.318735548486370e-03, 4.263464283847241e-06, -2.044105727133660e-05, 1.000557385934352e-07, 1.914804931356681e-05, -4.682691523544721e-02, 2.763226404046000e+00, -2.763622408669673e+00
3873, 4.087766110897060e-01, 6.414406746625900e-02, -7.571807591254255e-03, 3.921580460623473e-06, -9.323224629169339e-06, 8.881671979705994e-08, 2.369990982931070e-05, -3.464879701115686e-02, 2.726925386402083e+00, -2.727145349451702e+00
3899, 4.235162138938900e-01, 6.428562104702000e-02, -6.636201599938930e-03, 3.764897417336352e-06, -1.614448960087385e-05, 1.026421285291386e-07, 3.276857468896740e-05, -1.729707289642928e-02, 2.726389803002970e+00, -2.726444162064714e+00
3925, 4.384851455688480e-01, 6.435070931911470e-02, -7.237236134236287e-03, 3.621079274596965e-06, -1.399401166285606e-05, 1.050171400638457e-07, 3.822833780134871e-05, -4.526900241437204e-03, 2.773899497602605e+00, -2.773903076072425e+00
3951, 4.536674916744230e-01, 6.432612985372541e-02, -9.229768553523461e-03, 3.760135205005866e-06, -3.836625978505491e-06, 9.644280870668790e-08, 3.855694042145572e-05, 1.616067075047839e-02, 2.874109620963716e+00, -2.874154906742470e+00
3977, 4.690417945384980e-01, 6.418871134519580e-02, -1.023719813195193e-02, 4.020611046652727e-06, -1.336616715827506e-06, 9.763834938392085e-08, 4.020064017707445e-05, 3.596278628364505e-02, 2.893186152492851e+00, -2.893409398156445e+00
4003, 4.845884144306180e-01, 6.395482271909710e-02, -9.501767240731967e-03, 3.673334527270076e-06, -3.256347349075971e-06, 1.069594007132029e-07, 5.152608271891212e-05, 5.433625771994508e-02, 2.856081259783158e+00, -2.856597917791710e+00
4029, 5.002762079238890e-01, 6.360501796007161e-02, -1.028400608323667e-02, 3.726105309457780e-06, 3.378610961297487e-06, 1.066210521895165e-07, 5.885833790246194e-05, 8.027931321221055e-02, 2.926360674215550e+00, -2.927458968670847e+00
4055, 5.160748958587650e-01, 6.313349306583400e-02, -1.149050571843589e-02, 4.227551510837121e-06, 6.720783515741669e-06, 1.057244893044149e-07, 6.206030737739609e-05, 1.024504418386043e-01, 2.964542411282149e+00, -2.966310382649520e+00
4081, 5.319590568542480e-01, 6.254477798938750e-02, -1.043769646722238e-02, 3.894779656296765e-06, 7.797825583501865e-06, 1.119895299464894e-07, 7.863309187788337e-05, 1.206581776056387e-01, 2.886824390330822e+00, -2.889343784966861e+00
4107, 5.478921532630920e-01, 6.183055788278580e-02, -1.019679081670668e-02, 4.107297686306981e-06, 1.681398431452875e-05, 1.108101174001983e-07, 9.449795272229887e-05, 1.532862037757639e-01, 2.941038101860429e+00, -2.945016052919929e+00
4133, 5.638301968574519e-01, 6.098204478621480e-02, -9.343871014403086e-03, 4.653881950772387e-06, 2.772639415739958e-05, 9.918543959026034e-08, 1.070785177703908e-04, 1.750162643193932e-01, 2.921631878128486e+00, -2.926861078354593e+00
4159, 5.797371864318850e-01, 5.999837070703510e-02, -4.346006766312431e-03, 3.263098614887072e-06, 1.094808821780969e-05, 1.185483857676897e-07, 1.203930861212788e-04, 1.825854725989172e-01, 2.644064362396332e+00, -2.650343393822526e+00
4185, 5.956164002418520e-01, 5.890367180109020e-02, 1.623554162508026e-03, 1.980621405941725e-06, 1.289788754799093e-05, 1.152708837472658e-07, 1.279055221732968e-04, 1.625683638234409e-01, 2.007367109739071e+00, -2.013866308914200e+00
4211, 6.114472150802610e-01, 5.770172551274300e-02, 5.497758857415419e-03, 1.585953517567051e-06, 1.627123084329932e-05, 1.205804642413951e-07, 1.199126047889391e-04, 1.446431238617596e-01, 1.542286998572045e+00, -1.548903882337849e+00
4237, 6.271871328353880e-01, 5.638685822486880e-02, 9.930529526272325e-03, 1.191413933573731e-06, 1.852076961517897e-05, 9.441022920424005e-08, 7.655982781961686e-05, 8.090945053050556e-02, 7.392934472528057e-01, -7.435269633215128e-01
4263, 6.428214907646180e-01, 5.496648699045180e-02, 8.683767876680928e-03, 2.798752868912249e-06, 2.031171967000173e-05, 5.829584485904201e-08, 1.757411435935647e-05, 1.830771510011957e-02, 1.283456978117280e-01, -1.294901453116513e-01
4289, 6.584149599075320e-01, 5.347967892885210e-02, 5.400077705921735e-03, 4.801727012365688e-06, 2.266490079341180e-05, 3.431300678546500e-08, 7.612983051484066e-07, -3.296874147697709e-02, -3.573293463022345e-01, 3.588350118443590e-01
4315, 6.737585067749020e-01, 5.185642465949060e-02, 2.902438728684379e-03, 6.042420002727702e-06, 2.453847737628826e-05, 1.869917796239888e-08, -1.406015878154741e-06, -3.548404572624086e-02, -3.366664277970542e-01, 3.385277549447379e-01
4341, 6.888993382453920e-01, 5.012673139572140e-02, 1.158871976876133e-03, 6.672346624536696e-06, 2.523620586107670e-05, 1.764560590367839e-08, 5.612781722846711e-07, -2.265995906991370e-02, -2.136137553895202e-01, 2.148081614803232e-01
4367, 7.042160034179690e-01, 4.843495786190030e-02, -2.231150921064382e-05, 6.687735490777684e-06, 2.579256253312477e-05, 1.556378288060594e-08, 2.766833304708026e-06, -8.141508896152444e-03, -8.277052241585485e-02, 8.316021512501233e-02
4393, 7.193410396575930e-01, 4.666095972061160e-02, -1.080542591423416e-03, 6.952025798228204e-06, 2.786137454035755e-05, 1.471311580104073e-08, 3.666491932593370e-06, 2.413979744008486e-03, 8.148718686160277e-03, -8.382405367843434e-03
4419, 7.341139912605290e-01, 4.475884139537810e-02, -2.092996481817326e-03, 7.061041112734398e-06, 2.899510337309384e-05, 1.147832499150216e-08, 3.161062270687998e-06, 1.057568834151555e-02, 7.430869308979329e-02, -7.504966036674084e-02
4445, 7.489700317382810e-01, 4.287994652986530e-02, -3.112700136036210e-03, 7.136146363252568e-06, 2.917314410439277e-05, 1.072012159629483e-08, 2.743187108892422e-06, 1.953168302482361e-02, 1.433240229592970e-01, -1.446447841965575e-01
4471, 7.636658549308780e-01, 4.095442220568660e-02, -3.978354426808967e-03, 7.527395111857045e-06, 3.081187657015254e-05, 7.449322927748467e-09, 3.840066360064357e-06, 2.745038109242943e-02, 1.940940705377038e-01, -1.960221928711109e-01
4497, 7.780403494834900e-01, 3.894298896193500e-02, -4.568889013252171e-03, 7.670972684163960e-06, 3.177532475040434e-05, 8.229726050612992e-09, 4.858816192591925e-06, 3.209153280222239e-02, 2.198743764036013e-01, -2.222017905532311e-01
4523, 7.922744154930110e-01, 3.690845519304280e-02, -5.054051661763617e-03, 7.745450005411757e-06, 3.265452301393195e-05, 4.747486718636271e-09, 4.859666262738445e-06, 3.582978429853577e-02, 2.407861738323880e-01, -2.434354893702126e-01
4549, 8.063289523124690e-01, 3.484725579619410e-02, -5.542522285062299e-03, 7.944512385614913e-06, 3.310845200254152e-05, 2.886166591419821e-09, 4.633032108536087e-06, 3.871210227328206e-02, 2.528844715431374e-01, -2.558285900019105e-01
4575, 8.201366662979130e-01, 3.274982050061230e-02, -5.908180843406483e-03, 8.146722713930655e-06, 3.391044693362423e-05, 1.580681825628286e-09, 4.555973092051513e-06, 3.971593853333417e-02, 2.510484032222499e-01, -2.541687571604905e-01
4601, 8.336892127990720e-01, 3.062343597412110e-02, -6.181500999920382e-03, 8.234188668397843e-06, 3.434979003556690e-05, -9.141255159923024e-10, 4.476898766309935e-06, 3.931647023712166e-02, 2.432480325247006e-01, -2.464033262057322e-01
4627, 8.470668792724610e-01, 2.849674224853520e-02, -6.435126109202276e-03, 8.326108268987823e-06, 3.459379164572006e-05, -2.784339582261545e-09, 4.218723595075265e-06, 3.825847358629765e-02, 2.322083795982835e-01, -2.353372889273721e-01
4653, 8.601957559585570e-01, 2.635983005166050e-02, -6.646189067334184e-03, 8.469415263817829e-06, 3.497921950027667e-05, -5.143171573694945e-09, 3.850111916742818e-06, 3.629658066322045e-02, 2.141687702533740e-01, -2.172207479784318e-01
4679, 8.730279207229610e-01, 2.421026304364200e-02, -6.808114867437458e-03, 8.599961706617489e-06, 3.526343268007193e-05, -7.416785060140683e-09, 3.397538834718930e-06, 3.317214895233400e-02, 1.904651137761401e-01, -1.933300251627082e-01
4705, 8.855857253074650e-01, 2.206263877451420e-02, -6.922200534149312e-03, 8.663577411563555e-06, 3.530356770018304e-05, -9.396033851534518e-09, 2.924216433212603e-06, 2.949462835019410e-02, 1.658386282148215e-01, -1.684386858643322e-01
4731, 8.978731632232670e-01, 1.992686651647090e-02, -6.993395596696745e-03, 8.747969805924182e-06, 3.534050865178570e-05, -1.151645862802762e-08, 2.472370385753340e-06, 2.562741574806496e-02, 1.401382449534609e-01, -1.424593007969420e-01
4757, 9.098071455955510e-01, 1.779403723776340e-02, -7.027454156218502e-03, 8.805625972823006e-06, 3.525514046975010e-05, -1.349314762977803e-08, 2.125846782185223e-06, 2.130152820928400e-02, 1.133717770531530e-01, -1.153521270436774e-01
4783, 9.214465022087100e-01, 1.568681560456750e-02, -7.026367728696142e-03, 8.814855144761677e-06, 3.501319892604618e-05, -1.517695736055751e-08, 1.963600879062528e-06, 1.694940839407911e-02, 8.776140101266966e-02, -8.937892008974409e-02
4809, 9.327191114425660e-01, 1.359959132969380e-02, -6.982456321127657e-03, 8.861335618218730e-06, 3.481688861144050e-05, -1.701050944017689e-08, 1.585809993447637e-06, 1.262860885958617e-02, 6.277489217089119e-02, -6.402703740167945e-02
4835, 9.435870051383970e-01, 1.153454557061200e-02, -6.893002764121907e-03, 8.872724680269846e-06, 3.447304940532641e-05, -1.863170223670992e-08, 1.114068126427402e-06, 8.451108013551834e-03, 4.000279663251183e-02, -4.087860865269462e-02
4861, 9.540644884109500e-01, 9.505425579845911e-03, -6.711753356482577e-03, 8.782080337773800e-06, 3.385000325766740e-05, -1.994101013009073e-08, 9.670328228594545e-07, 4.973490752040201e-03, 2.243061480519655e-02, -2.296775322376737e-02
4887, 9.641631841659550e-01, 7.525455206632610e-03, -6.388649874684083e-03, 8.640384360371368e-06, 3.305190074068550e-05, -2.175534772531472e-08, 8.766114934991049e-07, 3.046015255001573e-03, 1.432228712426249e-02, -1.464093858992391e-02
4913, 9.738758206367490e-01, 5.604205187410120e-03, -5.757487273452230e-03, 8.486532169399442e-06, 3.213587674841582e-05, -2.315130095110631e-08, 5.763300046894988e-07, 3.925793850696218e-03, 2.288397632221189e-02, -2.320914516850182e-02
4939, 9.830872416496280e-01, 3.729917574673890e-03, -4.596571063806828e-03, 8.397938912652454e-06, 3.140202586906770e-05, -2.789053582473370e-08, 2.378580764728512e-07, 1.250504745545488e-02, 7.496782790559907e-02, -7.595268859989954e-02
4965, 9.918504953384401e-01, 1.925029675476250e-03, -2.610690544752119e-03, 7.405586955187917e-06, 3.027566249610410e-05, -3.074336492579376e-08, -6.762480450109991e-07, 4.013343059901819e-02, 2.200041366654282e-01, -2.235531349869175e-01
4991, 1.000000000000000e+00, 1.699999993434180e-04, -2.824161124907422e-03, 7.612890146870717e-06, 5.116500692196046e-05, -1.066927540935984e-08, -1.449278489718481e-04, -4.291970945497738e-01, 5.644616484944343e-01, 6.226129747631731e-01
